,X,Y,label_category
41,0.3656060463085086,0.9393337145855969,Inner
42,-0.7160470604120956,-0.6635963064180267,Inner
43,0.6004837075842465,-0.1342741715482148,Outer
44,-0.8457435920329115,-0.5842427463168449,Inner
45,-0.8894407125326017,-0.3619595745936366,Inner
46,0.33139867616264707,-0.5242064940574986,Outer
47,0.13702681221619809,0.508839273047355,Outer
48,0.7838153022166929,-0.7345770166649243,Inner
49,-0.304928181192274,-0.45710498265136323,Outer
50,0.26244104448700045,0.37780478805141815,Outer
51,0.024789486358323034,-0.565325730563106,Outer
52,-0.9502394701911079,-0.14565098535286078,Inner
53,0.33246080169436143,0.3230526875831017,Outer
54,0.9076621804901063,0.3108527279023823,Inner
55,0.8898209573469881,0.3598977697821932,Inner
56,0.050215813303466195,0.5053883075383185,Outer
57,0.9582363906777925,0.13279756173792814,Inner
58,-0.973456127718336,0.39012590215058957,Inner
59,-0.32445419584849594,-0.3775047902081187,Outer
60,-0.709031698057625,-0.60174956946427,Inner
61,0.8478914150190378,0.4947237934382319,Inner
62,0.3280428758504705,0.18977959693350185,Outer
63,-0.9290601729332725,0.5029124314552341,Inner
64,0.14491286635337192,0.4699497559980187,Outer
65,-0.38046447105021414,0.35939417176370886,Outer
66,-0.18253041416397897,0.380593761270144,Outer
67,-0.07452274099839115,-0.5002851464056547,Outer
68,0.6616897895767124,0.7318798856621157,Inner
69,0.4243022693171427,0.2587189486171111,Outer
70,0.1890472557764047,0.9381111152891828,Inner
71,1.0010708980250393,-0.09436845385010369,Inner
72,0.23791352175356795,0.39975059020076,Outer
73,-0.5143397316539435,0.04496738985906111,Outer
74,-0.8232302217866552,-0.550643890364156,Inner
75,-0.8705586261771989,-0.45806615678843826,Inner
76,-0.08408991012749473,0.4211407997311192,Outer
77,0.8494295605290786,0.42383614805416653,Inner
78,0.1350689247220464,0.5379369724963214,Outer
79,-0.8163264422835598,-0.6974010262056988,Inner
80,-0.24805735523124223,0.301575798436601,Outer
81,0.7131503865853935,0.666861900091085,Inner
82,-0.8887217794686743,-0.4175108787269902,Inner
83,0.5783383966217184,0.7186950336762367,Inner
84,-0.6079946212443197,-0.7557992932679324,Inner
85,0.3949805451698852,0.3509366849366141,Outer
86,0.6076040715633036,0.021047816499020086,Outer
87,-0.4808453509382497,0.19765073162500285,Outer
88,-0.5640671053081608,-0.013804220222264758,Outer
89,-0.6487485984255728,-0.7959394148629524,Inner
90,0.1881298988327405,-0.9602540301535201,Inner
91,0.7928818647074372,-0.5512258327906783,Inner
92,0.5620405080513369,0.21500069952171957,Outer
93,-0.9704197419440389,0.41688848631631853,Inner
94,-0.45482578657914174,-0.18386194564933192,Outer
95,0.7128340035036436,-0.8387950953621293,Inner
96,-0.5096828215794446,-0.07758361134282346,Outer
97,0.37666496773208996,0.9228925246445631,Inner
98,0.6264492077124977,0.6716137248384326,Inner
99,-0.2217207557261271,-0.4523585148018054,Outer
100,-0.4263546373824141,0.1195091046012076,Outer
101,-0.19297584873877788,-0.9700922266710058,Inner
102,0.3515926932537885,-0.3512026726165052,Outer
103,-0.966780557044046,-0.15128580467724165,Inner
104,-0.06293344032398535,0.463118909368171,Outer
105,-0.20272735981577583,0.5351719764637725,Outer
106,0.37162250160353216,0.32597170192597624,Outer
107,0.44408414827116577,-0.26310628439295153,Outer
108,-0.41568816609996745,0.8551634235622018,Inner
109,0.17391398493404694,-0.4519807766055836,Outer
110,0.49435380983254257,0.19895121705578608,Outer
111,-0.35835419561039056,-0.3505210739566793,Outer
112,0.4030002789207924,-0.03648389716204143,Outer
113,-0.4036337985173824,-0.3800688196295208,Outer
114,0.5239323660666676,0.8882715098793068,Inner
115,0.6974206816386354,-0.7233182827506068,Inner
116,-0.6110193774507944,0.7906236099038595,Inner
117,0.45832662036622085,-0.10482888606898932,Outer
118,0.3787253922576105,0.20429254512975284,Outer
119,-0.8100702450627648,-0.5184822472489958,Inner
120,0.12833554153688154,-0.4992976805823863,Outer
121,0.64423872416923,-0.8130377830603972,Inner
122,-0.47019322119583457,0.26851747867346887,Outer
123,-1.0623726974327008,-0.10028156638843704,Inner
124,-1.038810187919225,0.2265335066567916,Inner
125,0.3557051960167472,0.34441564010149667,Outer
126,0.2724401206500866,0.33547747878070977,Outer
127,0.7379840006979465,-0.5852466942843619,Inner
128,-0.006792606217063096,-0.4833238982208893,Outer
129,-0.4719816757587498,-0.2646174531033077,Outer
130,0.196141784413877,0.47590001315355945,Outer
131,-0.09931325737403202,-0.5077207420038783,Outer
132,-1.0077801296036875,-0.3116118935400155,Inner
133,0.545004739721519,-0.01570216159114992,Outer
134,0.3830734549716446,0.090275989356918,Outer
135,0.7268817114072386,0.6771068868477075,Inner
136,0.047772495124881874,0.9577873825952553,Inner
137,-0.9551328471201944,0.37323369367366316,Inner
138,0.8543726012397755,0.24864720279262867,Inner
139,0.564330709106476,0.8204195939594763,Inner
140,0.842708329137361,0.48389538781042263,Inner
141,-0.8838033348702798,0.004495336992601247,Inner
142,-0.4088093255091242,0.2592613672460112,Outer
143,-1.0035752237173252,-0.37608094731812275,Inner
144,0.08625869792927936,-0.5172096562212554,Outer
145,0.2631208069230119,-0.4722891380386407,Outer
146,-0.3892827660270293,-0.350679297745609,Outer
147,-1.0158288636794424,0.01664829517732634,Inner
148,-0.26913448130279327,-0.34071766914292956,Outer
149,-0.6105104318139394,-0.797289934118137,Inner
150,-0.14739591729117968,0.45208243324696623,Outer
151,-0.2850376174620273,0.9621330876992498,Inner
152,0.437255390579521,-0.13427473986313104,Outer
153,0.6095646100357326,-0.7492722827592087,Inner
154,0.39593151381855396,-0.2834859213652388,Outer
155,0.8456086258804348,-0.4543430956895812,Inner
156,-0.8249404666060502,-0.7381998231424666,Inner
157,-0.3489391742403505,0.2613956169749008,Outer
158,0.6869231875190188,0.6841332022011862,Inner
159,0.09116624397906775,-0.549846995051709,Outer
160,0.010021834904334725,0.42137708083695014,Outer
161,-0.4283526578864549,-0.08884680241018358,Outer
162,-0.08232705059915682,0.4208414652666867,Outer
163,-0.2364783105706766,0.4986556857799538,Outer
164,-0.05066547989789955,-0.48077963463837603,Outer
165,-0.21056993475822486,0.4498475742924391,Outer
166,-0.8032517179714084,-0.5315185984366995,Inner
167,-0.3350336808346021,0.38969894949227274,Outer
168,-0.6432272645738758,-0.643724584825861,Inner
169,-0.7614281936665955,-0.6605190005581514,Inner
170,-0.1935392274051408,-1.0262422838931688,Inner
171,0.9309046227792556,-0.2360937304118205,Inner
172,0.20829394232502454,1.0023078521906106,Inner
173,0.483945030469859,-0.06872440778339833,Outer
174,1.025451969323008,-0.2494927119577413,Inner
175,-0.1489934841993275,-0.9841539373315745,Inner
176,-0.961071743152135,-0.11775673877691067,Inner
177,-0.9188546232441378,-0.10217486365205614,Inner
178,-0.3836661719891708,-0.32403413671391407,Outer
179,-0.2770640311074606,0.3993929018380729,Outer
180,1.0576079974659371,-0.1474015179311135,Inner
181,-0.25913610599497283,0.44258958016987887,Outer
182,0.015811475725182923,-1.0199174804486522,Inner
183,0.4554012885489368,0.16920376837199613,Outer
184,-0.2745602213913742,-0.41663749489096424,Outer
185,-0.17423218250554967,0.9950418796062531,Inner
186,-0.23033477382545106,-0.994873430494279,Inner
187,-0.13188515391425354,-1.093876713345753,Inner
188,0.4095767530787446,-0.27900248370101766,Outer
189,-0.5850101996988457,-0.0140416238931369,Outer
190,0.3355017304118771,-0.31285216492167284,Outer
191,-0.2407653566310864,-0.3693985750582397,Outer
192,-0.13379688828955819,0.5280657946518397,Outer
193,-0.812687623793655,0.5405570516208468,Inner
194,-0.8995709391666622,0.4800465912052111,Inner
195,0.3415434466676196,-0.8322343249485056,Inner
196,-0.46954510684348966,-0.8678550146152185,Inner
197,-0.8994670137133973,0.4701671475801288,Inner
198,0.0788231052503863,0.48285574223243943,Outer
199,0.6044007542523192,0.8134471077806812,Inner
200,0.9596040329871866,0.35496563450450724,Inner
201,0.46589699410286334,0.20138682400271718,Outer
202,-0.34987084432541365,0.3548389988888486,Outer
203,0.4001221416591591,0.3586685942339535,Outer
204,-0.2825704049598189,-0.4249833250720277,Outer
205,0.24066602773100204,0.4917346995792809,Outer
206,-0.5332895492417916,0.8738183545614092,Inner
207,0.27596866380773866,-0.46663330394174163,Outer
208,0.9301131685921039,-0.07859541295113961,Inner
209,-0.3359941119271446,-0.40149794400493666,Outer
210,0.6049768735538742,0.7572036805482193,Inner
211,-0.23144023227907495,1.0296426642183147,Inner
212,0.28004768415641756,-0.40577794950669815,Outer
213,-0.2922862184982241,-0.44617428331922737,Outer
214,-0.06044830322870598,0.44009493404376143,Outer
215,-0.47399855383801226,-0.9056759290978618,Inner
216,-0.21674539652800826,0.46508922141406844,Outer
217,-1.0011298930587227,-0.015984196098626287,Inner
218,0.18252073828790327,-0.4802803987815911,Outer
219,-0.3118603945046448,0.2506814463456395,Outer
220,-0.7442688038425918,-0.5483427352274213,Inner
221,-0.5337434595908325,0.10173800191560041,Outer
222,0.4620689515635073,-0.15881541946164204,Outer
223,0.8073886523613096,0.5409788491407568,Inner
224,0.14019126739478022,-0.535822458287442,Outer
225,1.049128326148751,0.05629558577606767,Inner
226,0.40082410007914515,0.24033814891195487,Outer
227,-0.2952414662575349,-0.9909837820754627,Inner
228,0.26880494556336904,-0.44926818479371755,Outer
229,0.4693657833523694,0.25263013734333073,Outer
230,-0.40875225922530456,-0.8706267077452193,Inner
231,0.5043061184410802,0.00984387078597522,Outer
232,0.9617340765862575,-0.170635085687165,Inner
233,0.313959807497476,0.5136338483963281,Outer
234,0.896765091779806,0.4131339055181999,Inner
235,0.8734983944909501,0.35331418364449013,Inner
236,-0.9406974055222787,0.2929652189006996,Inner
237,0.595171229661668,-0.22902305337617704,Outer
238,-0.792601815806462,0.7036781554531137,Inner
239,-0.5600145626608263,-0.8357095477914984,Inner
240,0.974176686830883,0.04826993118895421,Inner
241,-0.7829757349339083,0.5408576752802344,Inner
242,0.5389261214810337,0.1311694569185955,Outer
243,-0.5013862017740467,-0.3338663890129125,Outer
244,-0.8405328540812215,-0.5469691064429376,Inner
245,0.19444038424254068,1.068896513032579,Inner
246,0.5557763757215908,-0.7991516640032154,Inner
247,0.607293861215055,0.8324963278497617,Inner
248,0.5193703361889646,0.8074933429798629,Inner
249,-0.8305650769224245,-0.3982649618630686,Inner
250,0.5345208090560801,0.8232461421395619,Inner
251,0.5129956616403015,-0.07100269138641507,Outer
252,-0.5236701737193648,-0.23787310866874067,Outer
253,0.11041297860073607,-0.43269579096358096,Outer
254,0.1732979403542665,-0.9467617975746406,Inner
255,-0.6657087000998908,-0.7780292315380583,Inner
256,0.5045298692362022,0.11390725965535277,Outer
257,0.28672832701469986,-0.49738018028974784,Outer
258,0.3338238307581792,-0.4507018929076133,Outer
259,0.9202317959037768,0.049170721004322925,Inner
260,-0.5905737425913362,0.1309581931241724,Outer
261,0.8918645303370084,-0.3640949454962704,Inner
262,0.3770891336998668,0.8691340407944735,Inner
263,-1.0217744269401412,-0.17367675948769679,Inner
264,-0.18191681045012978,-0.913401827042233,Inner
265,0.0167998659898958,-0.5025429350839815,Outer
266,-0.3936335177016552,-0.21869754936618843,Outer
267,0.0476250964325163,-0.9790404190812654,Inner
268,-0.054007441747949005,0.4710320444070356,Outer
269,0.07774606144222335,-1.0315360728275935,Inner
270,0.9855689026759904,-0.17708097679091042,Inner
271,0.07835147719162412,1.0185531238239656,Inner
272,0.12507032037713384,-0.4750636705210312,Outer
273,-0.9930328703189368,0.02262674459106686,Inner
274,0.4725819024434271,0.19680294832837836,Outer
275,0.8885653674474125,0.25974402723187034,Inner
276,-0.8220189897688992,0.6478608624584045,Inner
277,0.08955257224837015,0.513227243768508,Outer
278,0.5390030875910421,0.8184588049274374,Inner
279,-0.40396621903994306,-0.20965126183692753,Outer
280,0.2571507272135941,0.3982102341469705,Outer
281,-0.41684233137648535,-0.17826744488498875,Outer
282,-0.9423131492409447,0.15317132845719061,Inner
283,-0.8987527214243533,-0.4783787473079649,Inner
284,-0.8724129269263343,0.49316535391131966,Inner
285,-0.511453611719342,0.23487361590394962,Outer
286,-0.25418963542913975,-0.8982987597701533,Inner
287,0.7629855687500329,-0.5830735670737097,Inner
288,-0.9082646603534751,0.27240026029675357,Inner
289,0.4215384981424666,-0.22213354868673407,Outer
290,0.4174513001781751,-0.29606814916163254,Outer
291,-0.503003289762094,-0.3198832860041456,Outer
292,0.5523065284844086,0.034780535208745425,Outer
293,0.9354785652556249,-0.4053459200401877,Inner
294,-0.09814933877611469,-0.9997559404556243,Inner
295,0.9262568453053354,-0.44280738349365667,Inner
296,0.27837242379252547,-0.44667134949010867,Outer
297,0.573601438140342,-0.7086603413621367,Inner
298,0.9184972557523706,0.07267439727188328,Inner
299,-0.43278181886698586,0.8997277877380833,Inner
300,0.4435765669523638,0.21135787711389536,Outer
301,0.783451870672235,-0.60784819988621,Inner
302,0.8620720863837803,-0.25842037746693686,Inner
303,0.5598327226018094,-0.7742900478950434,Inner
304,-0.49207914258460017,-0.17331823134954913,Outer
305,0.342946281182841,-0.3755922841418765,Outer
306,-0.420458107069145,-0.9613872483641724,Inner
307,0.4052173021322121,0.4444271953276791,Outer
308,0.37166505783634995,-0.33998312530436553,Outer
309,0.32037164931707757,0.3925747991971345,Outer
310,0.1804447133716768,0.49019226723925297,Outer
311,0.46320391659868987,0.13654486718725223,Outer
312,0.21905868416756005,0.3762836221327207,Outer
313,-0.38021829150011066,0.22634743626779824,Outer
314,0.6983852405935926,-0.5880883644021648,Inner
315,0.9063217773252917,-0.5182214570293115,Inner
316,-0.9921938498471715,0.1936113497375706,Inner
317,-0.29173266763785166,-0.9664829829222115,Inner
318,-0.5294738163087312,0.1640278328707894,Outer
319,-0.7958051237720208,0.4706939964944022,Inner
320,0.5544181570842113,0.7906666376004506,Inner
321,-0.21514852731695744,0.9547645806768751,Inner
322,-0.8229385614075438,-0.6047458780120247,Inner
323,0.004752975327363164,0.5066055067525398,Outer
324,-0.4111875981629026,-0.14721119463415025,Outer
325,0.4843823595861802,0.05772301358031086,Outer
326,-0.37792458065736495,-0.9800599685841096,Inner
327,1.0397582371418745,-0.20242651555379265,Inner
328,-0.4549117743927482,0.2729207654364635,Outer
329,-0.06300345363823594,0.9599094330379959,Inner
330,-0.3751528686906221,0.2504154006696177,Outer
331,-0.6293303725529741,-0.7350630048760932,Inner
332,-0.4573930557416422,0.13322057974187815,Outer
333,0.08601262236686891,0.43747743109865295,Outer
334,1.0262181373626456,-0.03674552072388997,Inner
335,-0.6930381901934236,-0.7148362256709152,Inner
336,-0.36426801901603884,0.34375714309560007,Outer
337,0.3384505515965903,0.2918253694623171,Outer
338,0.054129588834209,-0.5839102832583917,Outer
339,0.47583509838567756,0.19558264354759203,Outer
340,0.9792488797363652,-0.32363446373629995,Inner
341,0.28463093730257893,-1.0299842637155634,Inner
342,-0.5080564188150829,0.8857983560199802,Inner
343,0.015134267449799347,0.9732925825155951,Inner
344,0.15534670235043746,-0.9434644597894227,Inner
345,0.48078783083716253,-0.8798928567400418,Inner
346,0.3676669953457818,0.2940883875624543,Outer
347,0.13436943922682618,-0.4676939902773219,Outer
348,0.3946883765397531,0.9398957057079808,Inner
349,0.41170765814335625,-0.34139951910498045,Outer
350,-0.6239246448003893,0.8683353084927423,Inner
351,-1.0134947075897087,-0.3587149866410404,Inner
352,0.15909483862127122,-0.3869644386885773,Outer
353,0.6340310334725082,0.8487842031223859,Inner
354,-0.8653620687298511,-0.5267717056502459,Inner
355,-0.124861424959818,1.0286295795049534,Inner
356,-0.8547649477640821,-0.5837214101541219,Inner
357,0.656745954691472,-0.8316782703607527,Inner
358,-0.5118722296900726,-0.8770664252035043,Inner
359,-0.26319445208956466,0.9012745316039281,Inner
360,0.5709187869254247,-0.784528688642598,Inner
361,0.2716727518698076,0.4835164657495151,Outer
362,-0.16279219559576089,1.003381838998931,Inner
363,0.7826435281942545,-0.5697014230212906,Inner
364,-0.44551712985471137,0.9114110244341564,Inner
365,0.885204140742094,0.30015561808518865,Inner
366,-0.5144752799182474,-0.15445366862831797,Outer
367,-0.7498920605257824,0.6919902118457902,Inner
368,0.12023223022792233,-1.0667369090929557,Inner
369,-0.03472247307464854,-0.5358335455413095,Outer
370,-0.48335844381151827,0.8525578256571255,Inner
371,-0.4095986807106885,0.2678358721977032,Outer
372,-0.20662340868308088,1.0054858648748617,Inner
373,-0.5891983094396214,0.8818477349902668,Inner
374,1.0255809505734217,0.1053065111920074,Inner
375,-0.5243695172169653,0.019577522910206778,Outer
376,0.9026320311539827,-0.2906027383536033,Inner
377,0.5561015018767905,0.859643824427271,Inner
378,0.2154164365622366,-0.44388866448098824,Outer
379,-0.3625823112669257,-0.3458888925020722,Outer
380,-0.8654078629450298,0.13521857490113254,Inner
381,-0.2812105389003545,0.9950678177739032,Inner
382,-0.5582476402765422,-0.24861376147233374,Outer
383,-0.9984406975488919,0.15009431721260233,Inner
384,-0.9043886023726765,0.3708239736069674,Inner
385,0.19351402918866756,-0.44409277487383547,Outer
386,0.35558643974036375,0.01466346570667515,Outer
387,-0.07368622562873534,0.9564695144514889,Inner
388,0.5230629862413952,-0.12679154783822802,Outer
389,-0.5257581236700711,-0.12766126756938934,Outer
390,-0.7189804436768359,0.7258357796112892,Inner
391,0.8420013032982085,0.4721807837333324,Inner
392,-0.40759236158126133,0.2785078427844414,Outer
393,0.22712959564006072,0.945871699230496,Inner
394,0.22497594373479624,0.4104841280069117,Outer
395,0.685727579692225,0.6926777240324027,Inner
396,0.3931009019394487,-0.8153423824483677,Inner
397,0.6937425034242691,-0.6764598918008533,Inner
398,-0.5044921786143766,0.005542873638734895,Outer
399,0.4742893416136642,-0.07739718404375984,Outer
400,1.015255010169693,0.2812090801139735,Inner
401,0.9591733481072197,-0.3647965156740523,Inner
402,0.43965108952236165,0.22663628083092888,Outer
403,0.4429603631007388,0.1891298913224011,Outer
404,0.0870806095839031,0.4582447955186073,Outer
405,-0.375778973995268,0.26759640937478174,Outer
406,0.24924717987664977,-0.4023304422932195,Outer
407,-0.5463911165047235,-0.7908134933204612,Inner
408,0.7419139871253648,0.5959005574246912,Inner
409,0.5564776906624295,0.0007803313378466625,Outer
410,0.3747926767148876,0.07760770225096994,Outer
411,0.22417237848569244,-0.5359826381806077,Outer
412,-0.4482941087886191,-0.179534854649253,Outer
413,-0.9274480118022878,-0.23106417725129547,Inner
414,-0.41296275803947646,-0.3933067268644202,Outer
415,-0.44257047297238655,0.28694431720018243,Outer
416,-0.25776447762622035,0.43784964706341917,Outer
417,-0.24339258354612003,-0.38878836542161865,Outer
418,0.4552387646548294,0.12055514009845292,Outer
419,0.7267239251722288,-0.6147253432459905,Inner
420,0.9789592076564777,0.31037719123362967,Inner
421,-0.4638626693075221,0.21739178766520056,Outer
422,0.9891161943537955,-0.23474812571647757,Inner
423,0.28816824121589585,0.4420662566104045,Outer
424,0.6169659952862365,-0.812337049008546,Inner
425,-0.06634844588644101,-0.9370602748800997,Inner
426,0.48105271875572897,0.8421207428103413,Inner
427,0.7344362011932465,0.6582606719756459,Inner
428,-0.12040420862804023,0.5373226015032523,Outer
429,-0.931671116546905,-0.20739399120141994,Inner
430,-0.9674565030842942,-0.4509024159106035,Inner
431,-0.17332233647225198,-1.028568293217407,Inner
432,-0.22875713443216417,-0.9041502844719574,Inner
433,0.8218265831833247,-0.5232450329499437,Inner
434,-0.8659529231498182,-0.25467934442356727,Inner
435,1.0259418072909343,0.17989704778043752,Inner
436,-0.6992725824872023,0.7722118507589957,Inner
437,-0.0600101545119933,-1.0066521170712248,Inner
438,0.007924590036183475,-0.5626443338041497,Outer
439,-0.02421987097041249,0.39866317499118076,Outer
440,-0.9140184072495015,0.34020451078432534,Inner
441,0.28473924996811234,0.3765714011820775,Outer
442,0.47541177002064994,-0.19229042989276865,Outer
443,-0.23934912058744995,0.515016939840652,Outer
444,0.437370271284498,0.28120832148019076,Outer
445,0.2990979020586718,0.38808106029384243,Outer
446,0.010505714460684594,0.4904733658935382,Outer
447,-0.5534750390409752,0.8382894365452592,Inner
448,-0.2928169284509855,0.46329836026763854,Outer
449,-0.26732074102104403,0.41328188168893076,Outer
450,0.2361582495490886,0.43385867753604224,Outer
451,0.028069423560531284,-0.47094656895207454,Outer
452,0.2257947034626644,-1.0491236801101458,Inner
453,-0.4348576899173069,0.9243171297724335,Inner
454,-0.8846636850109514,0.07890174859858927,Inner
455,-0.15138701183251424,0.5007271252109363,Outer
456,0.15323536821540118,-0.4648799078121571,Outer
457,-0.24615470696198746,0.4705086738431077,Outer
458,-0.031118909749540336,-0.9760955001686272,Inner
459,0.4358598141404369,-0.8948225984417874,Inner
460,0.6393277088422743,0.7552313297462674,Inner
461,0.214624712810854,0.9675111466836369,Inner
462,0.1794429139190137,0.4014698699326851,Outer
463,0.47713747776104615,-0.16302676928533738,Outer
464,0.16164923712481777,-1.0377984200541686,Inner
465,0.2747406595270324,1.038122171082861,Inner
466,0.06529746241059267,0.9351460166352341,Inner
467,0.4809137237201849,-0.9049406084193702,Inner
468,0.434668984817127,0.04980246580428484,Outer
469,0.886979503563946,-0.4975035086380242,Inner
470,0.32943312100310174,-0.8372461826871834,Inner
471,0.4869610514601871,0.8776958951319118,Inner
472,0.37703942442319527,-0.4139065116374418,Outer
473,0.4461715921614859,0.8576171448153256,Inner
474,-0.35999135599221865,-0.8970920878014482,Inner
475,0.5006483235101301,-0.10950966393356976,Outer
476,0.3662629532289544,-0.32443328771660024,Outer
477,0.4145523927802727,-0.3251485552947101,Outer
478,0.09310546623572474,0.5256840853624365,Outer
479,0.19533469347236437,0.5257363547700667,Outer
480,0.14330663215590608,0.4598188883608064,Outer
481,0.42717038566366194,0.9591789293366544,Inner
482,0.8517832825509788,0.17783712266611118,Inner
483,0.23925171685788685,-1.0096837615498575,Inner
484,0.4154575560957716,0.19469107307522976,Outer
485,0.8815296351979864,0.4461664326718974,Inner
486,0.8734158090034585,0.5324611049454144,Inner
487,-0.4533040575507873,-0.8913625485033984,Inner
488,-0.521103810974651,0.8770065658276593,Inner
489,1.0566599391501694,-0.052901376728524914,Inner
490,0.06621508854122882,-0.596828637925731,Outer
491,0.1096540519311642,0.48679914604364805,Outer
492,-0.5691206750347008,-0.09638692910230223,Outer
493,0.2826281511626505,0.9896284658909448,Inner
494,0.5031067409921544,-0.793052066762757,Inner
495,-0.5662114157326943,0.7765411717151709,Inner
496,0.7440009995318209,-0.6269673974415156,Inner
497,0.48312178891221935,-0.8006587656074885,Inner
498,-0.08696591037137835,-0.50159557197239,Outer
499,0.054209917023405635,-0.5169895071639092,Outer
500,-0.46227612802221796,0.37721137598543497,Outer
501,-0.5629214483489822,0.8328958579541361,Inner
502,0.26642881127336493,-1.0234762790460923,Inner
503,0.2383233564483907,-0.47837451686029736,Outer
504,-0.4110891827993928,-0.2511445163206674,Outer
505,0.3893345764577632,-0.28549962901870285,Outer
506,-0.3199152813394364,0.35770090391466186,Outer
507,0.05834764331835822,-1.0410925264676418,Inner
508,0.4103056984980352,-0.18418207524473718,Outer
509,-0.526264423712506,-0.006983996854555731,Outer
510,-0.991051394758697,-0.1444025161253405,Inner
511,0.35592660021463746,0.1784578935739574,Outer
512,-0.4693998052114001,-0.8719401271480931,Inner
513,1.017407579186242,0.19221880933368046,Inner
514,-0.6033824476309793,-0.8317675986171328,Inner
515,-0.45324516899751544,-0.09613986436164343,Outer
516,-0.9942538335186751,0.3729956990439222,Inner
517,-0.6943492268233832,0.899201851499955,Inner
518,0.49263373081205386,-0.08860824914478317,Outer
519,0.9216066803599166,0.2571886933052479,Inner
520,-0.2578368528678419,-0.9987234822981061,Inner
521,-0.21471558319865441,0.4126130754234988,Outer
522,-0.036636468033428904,-0.35912304975861153,Outer
523,-0.44055635357240047,-0.8972112767871882,Inner
524,0.6660300644277201,-0.6718672703817717,Inner
525,0.39665110318352886,0.25750164554584126,Outer
526,-0.3151286260991657,-0.43486090596802934,Outer
527,-0.8530149101485069,0.6573760809531879,Inner
528,0.05709786126919162,0.4472947228179559,Outer
529,0.3558356616597434,0.9239203527602147,Inner
530,0.4428318938400292,0.3358565905356784,Outer
531,0.6242237238535541,0.7513072902409675,Inner
532,-0.01257915185983511,0.5297685967922687,Outer
533,-0.945557656268231,-0.43989738361463243,Inner
534,-0.1317928570880957,-0.5009568507829326,Outer
535,0.6030264064930162,-0.7327634297903588,Inner
536,-0.3626665933847468,0.9643046327003717,Inner
537,0.6036588490290276,0.8074210696427794,Inner
538,-0.4873437518378153,0.08755202111628566,Outer
539,0.7826296551166857,-0.5836271222190619,Inner
540,-0.7602080142792591,0.7023801009807725,Inner
541,-0.9134622010465433,-0.23557030162906187,Inner
542,-0.9190906897116697,0.14661594248355914,Inner
543,0.8951475217881248,-0.1526045749970991,Inner
544,0.11849025560253917,1.063372114704934,Inner
545,0.4365329771034011,-0.3014556967258552,Outer
546,0.5325953830774788,0.06552172165004658,Outer
547,-0.35484835671219744,-0.39862243631842814,Outer
548,0.25631646367803085,0.4878710288339253,Outer
549,0.029124327074615586,0.9785332598514785,Inner
550,0.09957904297256041,1.0177825849257385,Inner
551,0.9156651661674269,-0.35860539801963637,Inner
552,-0.36222657854917933,0.3663381150343236,Outer
553,0.7442749470696333,0.5984262827002745,Inner
554,-0.11190299031251986,-0.4841422681243021,Outer
555,0.23376765623831444,-0.4348588051928644,Outer
556,-0.04926204099814484,-0.9968683723334915,Inner
557,-0.9612740705445615,-0.22652210209082455,Inner
558,0.8949647141886137,0.6180114482951442,Inner
559,-0.3803941739262115,-0.9598609020998569,Inner
560,-0.768877018198754,0.6240782541479735,Inner
561,0.5896066516684517,0.004914743962810699,Outer
562,-0.28663226212666304,-0.40526976035672924,Outer
