,X,Y,Z,color_category
82,0.14624636524283408,8.939192028941134,7.871121376902844,C
83,2.954401326610437,18.568638774028948,-4.359942876019469,A
84,1.502698704581966,19.858436027246118,7.4404566021871466,C
85,0.6391529622352005,9.909562794324012,7.791243974409028,C
86,6.68448411372998,12.778386783072108,-9.621327120920109,F
87,-3.011338258811482,3.5475055729282605,-10.274494903213148,F
88,11.4268383904756,20.99547178384982,6.307718578624944,H
89,-8.70930604508402,4.843301139513074,2.3538873518142562,D
90,5.266261208327321,19.71260386397573,-2.6055378795261106,A
91,4.9052012319724385,13.57737073998043,-10.353861830724053,F
92,9.105266241107914,12.653509388721803,-7.587417579440361,G
93,-8.337267917252014,10.68798254053391,-5.572173010324065,E
94,9.94950084137336,4.80701523621393,-6.61650893011832,G
95,-9.25172110793521,3.566531970197809,0.5686576489943365,D
96,-9.299901868834827,4.631772223868643,-1.9711290525968415,E
97,-6.522458327640856,4.00543122240801,5.473469127940397,D
98,1.2329866627549153,16.280498326887127,-4.769726304681183,A
99,4.905051283424495,7.504558834865509,-2.9587601076198795,A
100,1.481451025876851,1.265775416684083,-4.745993779278902,A
101,-3.0482588100832153,20.454213291519444,-10.360463304687768,F
102,1.39929328761784,18.493720128846725,7.567624166318637,C
103,-9.504100417978465,19.56825046980613,-0.7305801239484394,E
104,10.166397674346033,20.78387088553561,8.543164692063375,H
105,5.158484633655858,3.740824983692884,4.751458141286221,B
106,-5.798004375580882,8.338266330935188,6.4315999287640855,D
107,8.907506977946996,15.978333111784396,-7.6971299522625465,G
108,5.856096390554275,14.498873518567152,3.760217067489535,B
109,3.5963725543980365,3.142307048909296,-4.141207856970465,A
110,2.7598720754219546,17.192218446628313,6.861452215956968,C
111,6.162876378690695,4.618417208147454,-0.2884503464506557,B
112,8.418672089574228,4.746490540484997,10.742705995881204,H
113,11.980012550368569,11.13974910011566,-3.0279297803578737,G
114,-3.394130431140985,12.536556052942434,-10.088311246615445,F
115,12.049653264209953,12.058558033117185,4.604463485870798,G
116,11.89390127815632,1.9764535791208047,-3.4044415664846475,G
117,6.4119299394321025,18.489241208602586,1.2405823632690087,B
118,11.108565865916775,5.507923712519871,7.054378209716738,H
119,-9.166552147870323,2.7780160036473602,-3.4622286926535155,E
120,11.918050887801087,18.689753903581874,-3.0916537867544394,G
121,10.830306621887175,20.014797277205545,7.418703300968437,H
122,1.2715389974549092,18.003824494166842,7.622705694476902,C
123,4.918125406788043,16.803575000055183,-2.9170768748471474,A
124,5.8699731899869825,13.795046598149426,3.7524157203421815,B
125,-6.603545027537613,11.41152450565572,5.526610917840713,D
126,12.392591023630303,1.8362563780837438,-1.668019978410726,G
127,12.356258913495079,8.551172652876447,3.26642667810311,G
128,0.35320872548258797,7.8943731348024135,-4.879613355847922,A
129,-9.479662188155467,5.424624909017864,-1.0026083465273172,E
130,-6.247034372563747,15.158877608825575,6.088753480650641,D
131,5.930015909329563,10.486577507083016,3.5194169509297732,B
132,5.1650196919382765,1.7354763369690183,-2.4338383610826386,A
133,-0.19972451269796826,4.655462836664316,7.80285616603052,C
134,6.9227247235429745,14.395360795832367,11.926106853570738,H
135,0.7597481284620994,1.4451908369755935,7.749646685392878,C
136,-9.423365523466684,17.95102406302284,-1.5640536153070883,E
137,3.783158463070028,10.45932394669482,-10.69438586752047,F
138,-2.233999952253735,9.990649811001958,7.8632916399439585,C
139,3.5981945016582615,12.41615543048245,13.467507950677849,H
140,4.864167382751115,17.31436955566537,13.050765471041144,H
141,4.790661547265018,7.290543687505881,5.199305877921122,B
142,-9.383047690585942,14.271725200397189,0.3309253284332673,D
143,2.4668807823292602,12.023507922094732,7.166223148370073,C
144,3.1641560312946813,5.71577034632513,6.580588562317747,C
145,1.6561333959119748,18.320007794115178,-4.724065083822297,A
146,-5.308771760349325,16.808153452776093,-8.885875327690373,E
147,-9.429056841325368,13.960381859780476,-0.26085233526802654,E
148,2.459019478740739,17.900897163048,-4.491212100154479,A
149,3.6660486497826823,18.322276262674446,6.530477503676215,C
150,10.16150866215503,15.076849555585808,8.521810369948788,H
151,5.4999060666767665,17.67965085024781,4.337071218252188,B
152,5.991465143559499,14.671831554619128,-1.2524732460010737,B
153,-9.30346224331766,14.387465054374784,0.9562276725210207,D
154,1.9551285433239989,13.00532772582856,13.821614962925146,H
155,5.491373135645833,15.80943973503896,4.696716038792616,B
156,0.5558859576474723,3.295565787583174,-10.990039511679587,F
157,9.178945220702293,18.65462727906071,-7.434607897809924,G
158,5.5647024619770304,18.22687121605567,4.16746731263052,B
159,6.33259574566625,0.7674297161935537,-9.81360994071544,F
160,-2.82631897287919,17.392138174234052,7.779448011830571,C
161,-3.311134742978769,2.5663365994621548,-10.330268178511066,F
162,-3.3360328859470796,7.074260868741122,-10.065218552701202,F
163,-9.221354999554242,15.403670731358602,-3.2452264331840968,E
164,4.2163606041818396,3.438508618697576,-3.3433894769334223,A
165,12.601812226533422,17.265830654799206,0.4643408805048181,G
166,0.9840322860311259,17.415582141547375,7.663447390958623,C
167,6.31381610236647,10.66917717857312,1.1929008540908952,B
168,1.9620946459274298,0.32951904942853383,-4.6253872158453015,A
169,-6.760037838551683,5.977226126246975,-7.598839614545844,E
170,1.2117643728562748,12.849574527184926,-11.203599063500754,F
171,0.8195999591195027,20.75307607882215,-4.987985630156582,A
172,-9.570408291952434,13.464342786403115,-1.1470247231914505,E
173,5.8956649174761235,5.45624476953214,3.7177967266519123,B
174,-2.225065251936054,13.415266068632674,-10.522614006442616,F
175,6.419831662372764,11.473840565586054,0.5678002768971357,B
176,2.5819534208350463,16.302504874920178,-11.051908046254262,F
177,-3.8470733987756383,2.19806283182934,7.0893215665640215,D
178,7.582061259512127,16.10467340385806,11.289724900509109,H
179,5.748296029026366,11.535099580069167,-1.7126262213201595,B
180,-0.5791561127208237,20.279120167056323,7.703971253066803,C
181,5.040033104734508,7.091334051462202,-2.764225213010183,A
182,8.829853194351198,13.483765866982855,10.264385192816276,H
183,11.718925450249417,19.51949312592917,5.218644186259758,H
184,4.553940959451544,2.1191905096871193,5.368959112235269,C
185,-0.7948840294303968,19.716032015414434,-10.926851980266147,F
186,12.366714181219733,14.601016210388558,-1.9148923241282294,G
187,-8.458167048102307,1.5099758388638322,-5.078498256763385,E
188,-9.338219366076652,6.361721455919332,-2.7481575362590362,E
189,5.291766903622357,14.917942714562724,4.602228653268177,B
190,4.306314922798217,1.4187140977085522,-3.5402951683666424,A
191,10.969105318364157,12.28139361515359,7.474836025593954,H
192,10.554530135144391,7.010588188242661,7.7004564536619275,H
193,-3.298414577010808,13.009565127210038,-10.167465114651934,F
194,-0.3268220818588511,0.9847149035544479,7.6785692410947215,C
195,-1.1430075875064825,18.18717152083795,7.932029353964647,C
196,6.1445835924725385,20.481900684506492,-9.654049951629798,F
197,10.959612196576117,20.325987838900907,7.299259832831016,H
198,11.160612771112529,15.918236036432967,6.284635831042869,H
199,10.631450896094957,2.8891130152647575,-5.790658333190974,G
200,-2.5420558822621375,15.876946557597657,-10.34929822771154,F
201,3.739317230872839,0.5012414744781623,-3.9080134027173057,A
202,6.279796103591123,0.45719982554810307,-0.3651948853657737,B
203,10.905649073149162,6.7506486545244035,7.404718714965337,H
204,-5.620968103741372,10.281009496900793,-8.78164491705931,E
205,0.5107508643696673,16.1027275670749,-4.576844043842004,A
206,4.793100218837645,14.236141375242857,-3.240340505198337,A
207,-0.1955513279455759,9.42622795630174,-10.963095776433473,F
208,0.39098727274783496,5.809112950337164,-4.7224698066696575,A
209,6.292690332517654,20.859182927345934,-0.3448189526511126,B
210,-8.852160891664559,9.03934289003169,-4.463166260042932,E
211,2.4856967166209274,9.415969738006652,-10.834967770270676,F
212,-1.5245187484504394,3.461416768828851,-10.730295903977366,F
213,5.760286754462997,16.773034925009764,3.52821144363459,B
214,4.968692306780419,14.563965484940889,-10.487049275089221,F
215,5.4492720233786445,4.681635959778082,4.419152733834427,B
216,0.5934514541100633,1.6783589935439394,7.823942649811303,C
217,8.08298596786425,14.270838685226165,-8.632418151351164,F
218,-1.7276284176700685,13.724149556815805,-10.59552668259826,F
219,12.743302574702549,5.663792232308372,1.8475057835274413,G
220,-0.9921047108910066,19.95045739094704,-10.94874920778277,F
221,-8.03363012518779,3.0173538975125305,-6.119467400565863,E
222,4.248423985317231,9.02991544718043,-3.729763565398578,A
223,-2.7359329448764407,19.787446774182612,7.799553841886878,C
224,4.2579636350031524,8.78865568019903,5.592349509777429,C
225,5.227244594082672,13.384895156358718,4.546678437140722,B
226,3.450471317288412,8.343305937232667,13.228519856059046,H
227,-4.563636545128755,5.806463401130677,7.108307971641986,D
228,11.021161544921819,20.750982314569644,6.880015289243106,H
229,-3.511658311633787,8.531037609931076,-10.101320326427581,F
230,11.257351173385883,18.655763191722908,-4.438115294038579,G
231,-9.37070790807912,4.724842282488499,-0.35206050986453497,E
232,-7.590043036944158,4.426478492407257,-6.682605189857349,E
233,-9.476764590155806,0.6186236087930876,0.6040518847007739,D
234,6.285375748639613,13.608003726273841,1.77513638738961,B
235,5.7070594469360785,7.609441551773995,-10.053792779708589,F
236,3.5299193991832687,18.10591116388496,6.492136464133162,C
237,1.2566285737002456,9.955550702534099,-4.682035121061297,A
238,-2.3296944509033666,20.39156493279271,-10.522538864597871,F
239,6.3622297586648,3.840293524454712,0.5859033444145924,B
240,7.208762756245369,18.199786744853483,11.519650913172196,H
241,5.831918834579208,16.215864077741845,12.407273091525116,H
242,9.609230483614807,16.186214820487614,9.268387294813813,H
243,-2.864742555261418,17.65560492703556,7.679487779159353,C
244,0.6732935809353652,16.038816591127098,-4.823041657435855,A
245,8.338617217389633,12.972040105066313,10.525868034940181,H
246,-6.71185230427249,2.720179464084893,5.3798366178245995,D
247,4.27510885624115,0.7131605032354644,13.044290402105098,H
248,4.827689398419171,19.356188255761673,12.852507073026208,H
249,12.527113315239754,13.218959971333549,2.191178275078359,G
250,2.6121479093539284,16.762263112956493,6.868571761604575,C
251,-4.0615602521758225,10.01156392207935,7.3845877552840635,D
252,12.37500845119182,2.4539255435013767,2.0374063263421567,G
253,1.0277198077481207,2.451277002906914,7.658755157978668,C
254,6.334295084988718,14.388811056878723,0.17151468741779624,B
255,-8.515780493187062,8.95311818718864,-5.2778337941854625,E
256,7.503847431198786,4.3025582882630875,11.22356198003993,H
257,3.169349347132175,10.26853145411062,-10.762334869891069,F
258,-8.013524787117474,1.3367110869982912,-6.285201502829191,E
259,4.4783978174183,12.157843656061933,-3.3861700181222316,A
260,-4.755477323040057,5.822746628322385,-9.373208653892771,E
261,1.4041911980135329,16.71661683676916,13.991537446126735,H
262,5.817455981421009,6.7008568417429695,-1.6220816184665683,B
263,-9.543793625046717,9.641038306929651,-1.8290774880651972,E
264,11.664002866588945,0.29223801080365197,5.196471584697375,H
265,7.447176215145235,1.5582579584174885,-8.96849743607143,F
266,3.1619802202234584,8.281744414362008,-10.863010868912248,F
267,3.654778505955933,9.885948271125033,-10.811926848232181,F
268,-1.9899905605171342,12.572543171090302,7.815601756892316,C
269,2.7440944656875867,6.2094299500138,6.9878124201961,C
270,12.004328311189925,14.589729890309982,-2.7689352133020497,G
271,11.988030883629948,17.922051356292936,-2.6623998668150857,G
272,12.255301957573426,16.371630321702597,3.961291598913761,G
273,9.761645210400108,1.0024058839410492,9.226488364645046,H
274,-9.586307573210929,10.21533506396788,-1.1346102266110372,E
275,-9.297011631765468,2.197333345845069,-0.08613066270443133,D
276,11.565151665394605,5.178090260818886,-3.8494735845544232,G
277,-1.6972148832331042,20.68326375657327,-10.656051250838942,F
278,3.770555308638813,2.822019242249106,-10.727338472634678,F
279,11.479417077032737,10.384204623665521,-4.284195244322028,G
280,11.371121700795818,13.13755929753132,6.772869306673545,H
281,-0.31818403218284413,14.724365073243252,7.747998832626681,C
282,-3.2610543439599136,11.728283955287694,7.509537574330504,C
283,4.3713302045163855,0.1752039761753688,-3.581715052580105,A
284,-7.634339163131903,7.04610113208113,-6.7119894594464595,E
285,1.6893813777200033,11.034540402615146,-4.726111475131861,A
286,-8.629694856401915,2.067074505386314,2.8024475392197914,D
287,-9.064447013038196,7.347261034352791,-3.875062307613906,E
288,3.1513642399761514,0.7268277334934073,6.642294070303048,C
289,-6.926268465153153,1.4984841853133566,-7.83592181251934,E
290,1.3626617890390054,8.483082242845343,-4.696802611599546,A
291,1.7553553575454197,2.6702528797774736,-4.8910417831775534,A
292,12.41748374504064,11.940035369868983,-1.0978792341095396,G
293,-2.133028312652975,14.369034099119295,7.931593925657817,C
294,5.629500200780349,16.75343399861687,-2.0460838824432384,A
295,-9.510100777889297,4.119428886036042,-2.0512701178536212,E
296,9.996201137918643,3.4563467013728832,-6.743400426888427,G
297,6.07807361673753,2.142012376707507,2.871505672114457,B
298,-4.308138252821372,13.310208360923863,-9.747430165747042,E
299,4.151819865212327,14.919323647402955,-3.7768308923957643,A
300,2.3142789195067377,0.5528227620322308,-4.465168151429346,A
301,-9.207033594039382,19.68251131381887,-2.9415378040712596,E
302,-8.997186594508312,1.2131928719114766,-3.701546352611697,E
303,-2.983726012449001,11.31590340487114,-10.330748733201265,F
304,6.278071698601511,14.818479019394484,-9.929758108573058,F
305,3.1134016192904355,18.267299136149774,13.610030482876372,H
306,-9.436726461882214,15.113798095617055,-1.5381208364066412,E
307,0.7833750741590413,16.855700507560964,7.699579529276943,C
308,11.41294113100663,7.075332613938167,-4.339961732204578,G
309,4.1173172906309805,17.15971505379556,5.961587541920709,C
310,-7.346294632343392,1.5721825590945357,4.813357018739615,D
311,3.49896570666111,18.859285728315374,-4.049640920322993,A
312,1.302204223598596,11.540300629998638,-4.8478474888906895,A
313,4.586926535224666,17.13247232209848,12.866910788829784,H
314,12.690653207360489,9.41482539503958,0.3460150733783112,G
315,3.1866915438948547,13.426463506898678,-10.679161070452265,F
316,-5.7106556458199,11.107937613292968,6.495542351988761,D
317,6.29219242767807,15.486278007110876,0.4957297852961031,B
318,6.0474713343771676,1.6504988479395017,-0.73457734175215,B
319,4.966910872582157,1.3132324341569883,5.027071080656827,B
320,-8.874211552656321,4.980465212352868,-4.534788361175065,E
321,5.074894236918497,3.2919765093112354,-10.446785397767055,F
322,-0.5352565745717219,18.304349005149145,-10.988221198961643,F
323,3.684809336702718,4.512525392820747,6.55845332011573,C
324,5.602241307940795,20.399519734722798,12.584790364831697,H
325,7.236211101532134,7.008033671546355,-9.110832560737299,F
326,-8.829794151581572,3.8536955022953223,-5.024029465419068,E
327,-5.267225308533471,16.564935748151427,-9.123551637497219,E
328,-6.199097000340311,13.6090401621859,5.986930182226143,D
329,5.250096322970961,10.250040030252412,4.892980580512723,B
330,-1.8317408025722492,11.60194805190454,7.700027165834495,C
331,8.919856507366973,15.149006002322896,-7.829499847622732,G
332,0.6530077529463703,4.52279908368475,-4.809912738110212,A
333,5.186670959270769,20.87303921957642,-2.611320345324458,A
334,2.0808976239531938,20.418031619430703,-4.889431754538264,A
335,1.9509628708876565,13.795673191106518,-4.74158687035874,A
336,12.450740950342391,4.151889288340762,2.659173230662938,G
337,3.873896156074527,14.32309198953121,-10.576782832724419,F
338,-8.856101963386275,1.530292302571439,2.2820840732318595,D
339,4.490463198791213,0.43064589834120726,-3.3459435107454687,A
340,-9.360236098725167,5.488161380398661,0.6577257153085809,D
341,-8.900443887242389,9.736621742071272,2.079272096315658,D
342,6.32391063277907,18.28454947754345,0.3512405827935573,B
343,-7.1826249076143895,15.6631742357361,5.238618634884908,D
344,-4.906329135503398,15.388425651249744,7.0597321948949485,D
345,-4.68656191047093,9.107829688385694,-9.262318191635051,E
346,-3.080526834321323,7.235890091546186,-10.18491745007584,F
347,2.098788314737125,7.820546913116957,-4.639995024483258,A
348,-3.056949899536849,20.73608961392709,7.571420802783773,C
349,-4.014444880545972,0.7998693863223277,-9.8488602660004,E
350,-9.332894176904142,18.150678125747543,-0.11250874604135935,E
351,12.518315288416051,12.185134453577563,2.673824849441024,G
352,-0.8305638911272317,9.059206433314232,-10.728134995206124,F
353,6.288916481848567,15.305468785470044,-0.25193454745814503,B
354,3.161538886251663,10.178428329430234,-4.0987745135819145,A
355,-2.551868981433982,18.228881065810835,-10.627800487362729,F
356,1.1076306687604198,18.869737858436846,-4.749565254918394,A
357,-7.053209568066944,8.98185438602882,-7.474261020903754,E
358,7.421597463961442,5.759850233234461,11.335009825628992,H
359,-7.454929072714364,12.47520226228157,-6.595399794211,E
360,-4.072379436518434,19.086534630378964,7.378470301033835,D
361,-2.3049318653417816,4.49969815411136,-10.599228738158903,F
362,-8.52133545270865,13.150849028712157,3.3125601642683185,D
363,-9.012152980523606,13.447625505272573,-4.116679737570336,E
364,7.041642847863703,15.377817076170977,11.561261867644342,H
365,-4.046404428398571,2.8297868681482465,7.394433637126521,D
366,4.908783992773921,15.042131012277753,12.955357801806572,H
367,10.26225942196036,19.219270112164764,8.309586370975788,H
368,6.114247976319215,3.7014620475142084,1.963058825832016,B
369,3.3381310689999077,5.0629103546891585,-4.237351423949366,A
370,4.497821447228345,20.379827245262764,-3.329121922190836,A
371,0.8585910838170225,3.7940971891884354,-4.973434292740828,A
372,4.561313707618191,17.951262209206,-3.552089867344917,A
373,1.6183381384952011,10.363059025051397,-11.05126106193927,F
374,3.09389450402224,5.180229658154522,-4.120402317821213,A
375,1.012690292299548,18.30721924503979,7.69435135748867,C
376,12.710327189629437,9.509222160812193,1.258155656636169,G
377,1.2688712907035238,10.909709401085015,-4.796346266256925,A
378,12.07032145957695,7.630816216644769,-2.123911837608034,G
379,3.4862037985403047,12.406413927531089,6.671204864695941,C
380,5.181359946335984,3.3450772414626453,-2.4826701540765344,A
381,3.14333673032186,8.30824232551075,-10.752957397925899,F
382,-3.4393126647170216,20.445263448294018,-9.96858999085867,F
383,11.72485376165297,5.568069154298776,5.285036423485338,H
384,7.020658889800277,13.731071892770213,-9.178913370846422,F
385,11.848751212985269,6.806036483182558,-3.5442745247593335,G
386,3.534849529087312,16.07898722316607,6.490772157044908,C
387,6.361634657344766,2.7090997644792587,0.5698828744433053,B
388,8.413456560578643,20.465898997707384,-8.248158226103477,F
389,11.895349898002058,9.482930831133604,-2.9210974187081122,G
390,1.2823193324545037,5.021107709795825,13.931773827518596,H
391,-5.879834500857519,1.5243813833304845,6.070559005077161,D
392,-2.8683500749327004,3.5973217096605117,7.6371327226838925,C
393,10.303014847897652,10.800483780694805,-6.057116100915735,G
394,-0.5197459277524391,7.085587650020402,7.958517700452233,C
395,8.185601280840897,17.107437086444726,10.756438340008826,H
396,12.559362340193042,9.029948381081727,2.970057891985176,G
397,-6.872202043473154,5.059952399968714,5.303793145999789,D
398,8.227062777509598,13.080644170339314,-8.215963878612877,F
399,8.837068755795867,14.920062289870813,-8.078588726630962,G
400,4.604491250877454,3.554547164116555,-2.9859207048778327,A
401,10.438793677650416,3.6721041647706087,8.081871611306806,H
402,-9.522240580546946,0.6752083135219187,-0.5268733429379486,E
403,12.612769943642915,15.639178636170007,-0.8707171866005199,G
404,0.7515215867768363,14.033114236483945,7.658999200901877,C
405,11.270985678079814,9.943592862024197,7.251192205401948,H
406,-4.106035938265831,17.841141443071432,7.3570495431518355,D
407,0.5132373071896938,16.808443860709954,-4.770796449989365,A
408,10.301752696222536,12.209990236179028,8.245594423890235,H
409,4.2531157437603975,18.172837918454462,-3.4453174891546334,A
410,1.0694532869551556,4.269767639965732,7.659470071235967,C
411,6.261875492176231,2.2446562430762604,12.257456874848154,H
412,6.192553093460355,5.787050148566315,12.156024009017214,H
413,-7.779899520602291,1.1729385378386288,-6.420130281794086,E
414,-3.458836612147526,11.18981058485736,-10.066619880165053,F
415,-7.919427964316289,19.611684401552825,3.9854521825929163,D
416,2.7405749428174686,0.6441540239838508,7.14919991687118,C
417,0.4569230974491992,2.591313930049705,7.93148416310541,C
418,0.6685143585354953,9.304954096410162,-11.073643271967807,F
419,8.236869450174277,19.604511963477453,-8.267599011775188,G
420,11.30798225617483,6.50244670062848,-4.632876073911283,G
421,11.15675352488019,10.850658582379321,-4.858524119170268,G
422,4.219353048318591,0.9641663122757063,-3.6015060157591887,A
423,-9.39808631805953,3.125782599331014,0.5117896434133636,D
424,2.8252905901627114,20.845603249901252,-4.449811256317794,A
425,-8.738559198073082,20.182861027410382,-4.306773789756459,E
426,-7.6374179838018375,0.15808753748961124,4.703020099261214,D
427,11.43959030918374,20.00802853725989,6.307563413136858,H
428,-1.4199819237494462,13.447920702258875,8.046092287239523,C
429,5.053807724152339,18.35351953493114,-2.456649076610107,A
430,5.847149046131876,9.622786178589022,-1.0257905807350687,B
431,9.354191453324322,10.856388966446758,-7.559782904858901,G
432,-4.551466666227821,10.100289441772494,-9.434943115804668,E
433,4.66973016860691,13.908144778940244,-3.4895937068868284,A
434,3.993460015727569,2.920405456522998,-3.8088822750854243,A
435,3.64751775439973,0.6387826247539021,-10.787306367223009,F
436,3.35436417834572,6.353508400947616,-3.9854478620718616,A
437,12.42866516856393,15.039463685027423,-1.421985073069429,G
438,4.222772023045457,4.390561900107273,-10.755799479369447,F
439,3.8765878303374537,14.202292931862512,-3.993206074167842,A
440,4.071307195952771,20.375356654381054,-4.039445917378507,A
441,1.830454201982678,1.950694134587671,13.97542622672993,H
442,-3.06570098418098,14.029452636725429,7.427572731979769,C
443,-2.719209872126572,9.32650265724788,7.706381996462846,C
444,12.139218267381576,18.256762595941886,-2.5873321063071946,G
445,6.417278667095816,3.5959695208469413,11.956648829394728,H
446,1.8261432224297744,14.578562638473946,14.04784773844412,H
447,8.540095946690125,17.58489517772784,-8.0467200293604,G
448,-3.3182810680158594,19.64611785316675,7.505502849610879,C
449,3.880315884634581,14.262170093004611,-3.885619055534371,A
450,10.308987274897474,10.39930949083481,-6.0784841119922115,G
451,-8.532588197885609,13.163560809959511,-5.170461254137755,E
452,-6.77128640045852,18.30265998650646,5.568802218729573,D
453,10.258979169665494,11.849256522505435,8.477947814079728,H
454,4.991116683675743,0.6867318825753378,-3.1465775797269,A
455,-9.414390624690125,19.395192206752697,0.5867426268801681,D
456,0.5806430968852841,14.588330877051492,-4.8406567606866036,A
457,-8.640310082249268,14.159668636140388,2.720817537374985,D
458,2.492694135279224,4.519814581478143,-4.519751610907481,A
459,5.1728868912532056,13.96917453964002,-2.6824322001111147,A
460,5.130021651338999,8.142436161878903,-2.6986482725491587,A
461,-1.8679125512856063,13.536180699360035,-10.664928943405311,F
462,8.07175506877918,2.180093703833205,-8.615656529824243,F
463,-7.2368921194722855,13.918589281765689,-7.28024390680088,E
464,4.7831449079548065,20.835753633636315,12.866022913521999,H
465,-3.3464932942367422,0.7292372562606195,7.691272575513031,C
466,3.2766594610803037,20.475541982806764,6.619984521508459,C
467,12.068881237478411,8.600241255171374,4.199875230218804,G
468,5.867414889108931,18.405848632056326,3.703030852154239,B
469,4.712665407005818,16.383779029015205,12.828007745286303,H
470,0.6877991258228203,11.866198820008425,-4.98049046346478,A
471,3.749250477424779,15.622823467703432,13.377155225242817,H
