,X,Y,label#target
81,0.7131503865853935,0.666861900091085,0
82,-0.8887217794686743,-0.4175108787269902,0
83,0.5783383966217184,0.7186950336762367,0
84,-0.6079946212443197,-0.7557992932679324,0
85,0.3949805451698852,0.3509366849366141,1
86,0.6076040715633036,0.021047816499020086,1
87,-0.4808453509382497,0.19765073162500285,1
88,-0.5640671053081608,-0.013804220222264758,1
89,-0.6487485984255728,-0.7959394148629524,0
90,0.1881298988327405,-0.9602540301535201,0
91,0.7928818647074372,-0.5512258327906783,0
92,0.5620405080513369,0.21500069952171957,1
93,-0.9704197419440389,0.41688848631631853,0
94,-0.45482578657914174,-0.18386194564933192,1
95,0.7128340035036436,-0.8387950953621293,0
96,-0.5096828215794446,-0.07758361134282346,1
97,0.37666496773208996,0.9228925246445631,0
98,0.6264492077124977,0.6716137248384326,0
99,-0.2217207557261271,-0.4523585148018054,1
100,-0.4263546373824141,0.1195091046012076,1
101,-0.19297584873877788,-0.9700922266710058,0
102,0.3515926932537885,-0.3512026726165052,1
103,-0.966780557044046,-0.15128580467724165,0
104,-0.06293344032398535,0.463118909368171,1
105,-0.20272735981577583,0.5351719764637725,1
106,0.37162250160353216,0.32597170192597624,1
107,0.44408414827116577,-0.26310628439295153,1
108,-0.41568816609996745,0.8551634235622018,0
109,0.17391398493404694,-0.4519807766055836,1
110,0.49435380983254257,0.19895121705578608,1
111,-0.35835419561039056,-0.3505210739566793,1
112,0.4030002789207924,-0.03648389716204143,1
113,-0.4036337985173824,-0.3800688196295208,1
114,0.5239323660666676,0.8882715098793068,0
115,0.6974206816386354,-0.7233182827506068,0
116,-0.6110193774507944,0.7906236099038595,0
117,0.45832662036622085,-0.10482888606898932,1
118,0.3787253922576105,0.20429254512975284,1
119,-0.8100702450627648,-0.5184822472489958,0
120,0.12833554153688154,-0.4992976805823863,1
121,0.64423872416923,-0.8130377830603972,0
122,-0.47019322119583457,0.26851747867346887,1
123,-1.0623726974327008,-0.10028156638843704,0
124,-1.038810187919225,0.2265335066567916,0
125,0.3557051960167472,0.34441564010149667,1
126,0.2724401206500866,0.33547747878070977,1
127,0.7379840006979465,-0.5852466942843619,0
128,-0.006792606217063096,-0.4833238982208893,1
129,-0.4719816757587498,-0.2646174531033077,1
130,0.196141784413877,0.47590001315355945,1
131,-0.09931325737403202,-0.5077207420038783,1
132,-1.0077801296036875,-0.3116118935400155,0
133,0.545004739721519,-0.01570216159114992,1
134,0.3830734549716446,0.090275989356918,1
135,0.7268817114072386,0.6771068868477075,0
136,0.047772495124881874,0.9577873825952553,0
137,-0.9551328471201944,0.37323369367366316,0
138,0.8543726012397755,0.24864720279262867,0
139,0.564330709106476,0.8204195939594763,0
140,0.842708329137361,0.48389538781042263,0
141,-0.8838033348702798,0.004495336992601247,0
142,-0.4088093255091242,0.2592613672460112,1
143,-1.0035752237173252,-0.37608094731812275,0
144,0.08625869792927936,-0.5172096562212554,1
145,0.2631208069230119,-0.4722891380386407,1
146,-0.3892827660270293,-0.350679297745609,1
147,-1.0158288636794424,0.01664829517732634,0
148,-0.26913448130279327,-0.34071766914292956,1
149,-0.6105104318139394,-0.797289934118137,0
150,-0.14739591729117968,0.45208243324696623,1
151,-0.2850376174620273,0.9621330876992498,0
152,0.437255390579521,-0.13427473986313104,1
153,0.6095646100357326,-0.7492722827592087,0
154,0.39593151381855396,-0.2834859213652388,1
155,0.8456086258804348,-0.4543430956895812,0
156,-0.8249404666060502,-0.7381998231424666,0
157,-0.3489391742403505,0.2613956169749008,1
158,0.6869231875190188,0.6841332022011862,0
159,0.09116624397906775,-0.549846995051709,1
160,0.010021834904334725,0.42137708083695014,1
161,-0.4283526578864549,-0.08884680241018358,1
162,-0.08232705059915682,0.4208414652666867,1
163,-0.2364783105706766,0.4986556857799538,1
164,-0.05066547989789955,-0.48077963463837603,1
165,-0.21056993475822486,0.4498475742924391,1
166,-0.8032517179714084,-0.5315185984366995,0
167,-0.3350336808346021,0.38969894949227274,1
168,-0.6432272645738758,-0.643724584825861,0
169,-0.7614281936665955,-0.6605190005581514,0
170,-0.1935392274051408,-1.0262422838931688,0
171,0.9309046227792556,-0.2360937304118205,0
172,0.20829394232502454,1.0023078521906106,0
173,0.483945030469859,-0.06872440778339833,1
174,1.025451969323008,-0.2494927119577413,0
175,-0.1489934841993275,-0.9841539373315745,0
176,-0.961071743152135,-0.11775673877691067,0
177,-0.9188546232441378,-0.10217486365205614,0
178,-0.3836661719891708,-0.32403413671391407,1
179,-0.2770640311074606,0.3993929018380729,1
180,1.0576079974659371,-0.1474015179311135,0
181,-0.25913610599497283,0.44258958016987887,1
182,0.015811475725182923,-1.0199174804486522,0
183,0.4554012885489368,0.16920376837199613,1
184,-0.2745602213913742,-0.41663749489096424,1
185,-0.17423218250554967,0.9950418796062531,0
186,-0.23033477382545106,-0.994873430494279,0
187,-0.13188515391425354,-1.093876713345753,0
188,0.4095767530787446,-0.27900248370101766,1
189,-0.5850101996988457,-0.0140416238931369,1
190,0.3355017304118771,-0.31285216492167284,1
191,-0.2407653566310864,-0.3693985750582397,1
192,-0.13379688828955819,0.5280657946518397,1
193,-0.812687623793655,0.5405570516208468,0
194,-0.8995709391666622,0.4800465912052111,0
195,0.3415434466676196,-0.8322343249485056,0
196,-0.46954510684348966,-0.8678550146152185,0
197,-0.8994670137133973,0.4701671475801288,0
198,0.0788231052503863,0.48285574223243943,1
199,0.6044007542523192,0.8134471077806812,0
200,0.9596040329871866,0.35496563450450724,0
201,0.46589699410286334,0.20138682400271718,1
202,-0.34987084432541365,0.3548389988888486,1
203,0.4001221416591591,0.3586685942339535,1
204,-0.2825704049598189,-0.4249833250720277,1
205,0.24066602773100204,0.4917346995792809,1
206,-0.5332895492417916,0.8738183545614092,0
207,0.27596866380773866,-0.46663330394174163,1
208,0.9301131685921039,-0.07859541295113961,0
209,-0.3359941119271446,-0.40149794400493666,1
210,0.6049768735538742,0.7572036805482193,0
211,-0.23144023227907495,1.0296426642183147,0
212,0.28004768415641756,-0.40577794950669815,1
213,-0.2922862184982241,-0.44617428331922737,1
214,-0.06044830322870598,0.44009493404376143,1
215,-0.47399855383801226,-0.9056759290978618,0
216,-0.21674539652800826,0.46508922141406844,1
217,-1.0011298930587227,-0.015984196098626287,0
218,0.18252073828790327,-0.4802803987815911,1
219,-0.3118603945046448,0.2506814463456395,1
220,-0.7442688038425918,-0.5483427352274213,0
221,-0.5337434595908325,0.10173800191560041,1
222,0.4620689515635073,-0.15881541946164204,1
223,0.8073886523613096,0.5409788491407568,0
224,0.14019126739478022,-0.535822458287442,1
225,1.049128326148751,0.05629558577606767,0
226,0.40082410007914515,0.24033814891195487,1
227,-0.2952414662575349,-0.9909837820754627,0
228,0.26880494556336904,-0.44926818479371755,1
229,0.4693657833523694,0.25263013734333073,1
230,-0.40875225922530456,-0.8706267077452193,0
231,0.5043061184410802,0.00984387078597522,1
232,0.9617340765862575,-0.170635085687165,0
233,0.313959807497476,0.5136338483963281,1
234,0.896765091779806,0.4131339055181999,0
235,0.8734983944909501,0.35331418364449013,0
236,-0.9406974055222787,0.2929652189006996,0
237,0.595171229661668,-0.22902305337617704,1
238,-0.792601815806462,0.7036781554531137,0
239,-0.5600145626608263,-0.8357095477914984,0
240,0.974176686830883,0.04826993118895421,0
241,-0.7829757349339083,0.5408576752802344,0
242,0.5389261214810337,0.1311694569185955,1
243,-0.5013862017740467,-0.3338663890129125,1
244,-0.8405328540812215,-0.5469691064429376,0
245,0.19444038424254068,1.068896513032579,0
246,0.5557763757215908,-0.7991516640032154,0
247,0.607293861215055,0.8324963278497617,0
248,0.5193703361889646,0.8074933429798629,0
249,-0.8305650769224245,-0.3982649618630686,0
250,0.5345208090560801,0.8232461421395619,0
251,0.5129956616403015,-0.07100269138641507,1
252,-0.5236701737193648,-0.23787310866874067,1
253,0.11041297860073607,-0.43269579096358096,1
254,0.1732979403542665,-0.9467617975746406,0
255,-0.6657087000998908,-0.7780292315380583,0
256,0.5045298692362022,0.11390725965535277,1
257,0.28672832701469986,-0.49738018028974784,1
258,0.3338238307581792,-0.4507018929076133,1
259,0.9202317959037768,0.049170721004322925,0
260,-0.5905737425913362,0.1309581931241724,1
261,0.8918645303370084,-0.3640949454962704,0
262,0.3770891336998668,0.8691340407944735,0
263,-1.0217744269401412,-0.17367675948769679,0
264,-0.18191681045012978,-0.913401827042233,0
265,0.0167998659898958,-0.5025429350839815,1
266,-0.3936335177016552,-0.21869754936618843,1
267,0.0476250964325163,-0.9790404190812654,0
268,-0.054007441747949005,0.4710320444070356,1
269,0.07774606144222335,-1.0315360728275935,0
270,0.9855689026759904,-0.17708097679091042,0
271,0.07835147719162412,1.0185531238239656,0
272,0.12507032037713384,-0.4750636705210312,1
273,-0.9930328703189368,0.02262674459106686,0
274,0.4725819024434271,0.19680294832837836,1
275,0.8885653674474125,0.25974402723187034,0
276,-0.8220189897688992,0.6478608624584045,0
277,0.08955257224837015,0.513227243768508,1
278,0.5390030875910421,0.8184588049274374,0
279,-0.40396621903994306,-0.20965126183692753,1
280,0.2571507272135941,0.3982102341469705,1
281,-0.41684233137648535,-0.17826744488498875,1
282,-0.9423131492409447,0.15317132845719061,0
283,-0.8987527214243533,-0.4783787473079649,0
284,-0.8724129269263343,0.49316535391131966,0
285,-0.511453611719342,0.23487361590394962,1
286,-0.25418963542913975,-0.8982987597701533,0
287,0.7629855687500329,-0.5830735670737097,0
288,-0.9082646603534751,0.27240026029675357,0
289,0.4215384981424666,-0.22213354868673407,1
290,0.4174513001781751,-0.29606814916163254,1
291,-0.503003289762094,-0.3198832860041456,1
292,0.5523065284844086,0.034780535208745425,1
293,0.9354785652556249,-0.4053459200401877,0
294,-0.09814933877611469,-0.9997559404556243,0
295,0.9262568453053354,-0.44280738349365667,0
296,0.27837242379252547,-0.44667134949010867,1
297,0.573601438140342,-0.7086603413621367,0
298,0.9184972557523706,0.07267439727188328,0
299,-0.43278181886698586,0.8997277877380833,0
300,0.4435765669523638,0.21135787711389536,1
301,0.783451870672235,-0.60784819988621,0
302,0.8620720863837803,-0.25842037746693686,0
303,0.5598327226018094,-0.7742900478950434,0
304,-0.49207914258460017,-0.17331823134954913,1
305,0.342946281182841,-0.3755922841418765,1
306,-0.420458107069145,-0.9613872483641724,0
307,0.4052173021322121,0.4444271953276791,1
308,0.37166505783634995,-0.33998312530436553,1
309,0.32037164931707757,0.3925747991971345,1
310,0.1804447133716768,0.49019226723925297,1
311,0.46320391659868987,0.13654486718725223,1
312,0.21905868416756005,0.3762836221327207,1
313,-0.38021829150011066,0.22634743626779824,1
314,0.6983852405935926,-0.5880883644021648,0
315,0.9063217773252917,-0.5182214570293115,0
316,-0.9921938498471715,0.1936113497375706,0
317,-0.29173266763785166,-0.9664829829222115,0
318,-0.5294738163087312,0.1640278328707894,1
319,-0.7958051237720208,0.4706939964944022,0
320,0.5544181570842113,0.7906666376004506,0
321,-0.21514852731695744,0.9547645806768751,0
322,-0.8229385614075438,-0.6047458780120247,0
323,0.004752975327363164,0.5066055067525398,1
324,-0.4111875981629026,-0.14721119463415025,1
325,0.4843823595861802,0.05772301358031086,1
326,-0.37792458065736495,-0.9800599685841096,0
327,1.0397582371418745,-0.20242651555379265,0
328,-0.4549117743927482,0.2729207654364635,1
329,-0.06300345363823594,0.9599094330379959,0
330,-0.3751528686906221,0.2504154006696177,1
331,-0.6293303725529741,-0.7350630048760932,0
332,-0.4573930557416422,0.13322057974187815,1
333,0.08601262236686891,0.43747743109865295,1
334,1.0262181373626456,-0.03674552072388997,0
335,-0.6930381901934236,-0.7148362256709152,0
336,-0.36426801901603884,0.34375714309560007,1
337,0.3384505515965903,0.2918253694623171,1
338,0.054129588834209,-0.5839102832583917,1
339,0.47583509838567756,0.19558264354759203,1
340,0.9792488797363652,-0.32363446373629995,0
341,0.28463093730257893,-1.0299842637155634,0
342,-0.5080564188150829,0.8857983560199802,0
343,0.015134267449799347,0.9732925825155951,0
344,0.15534670235043746,-0.9434644597894227,0
345,0.48078783083716253,-0.8798928567400418,0
346,0.3676669953457818,0.2940883875624543,1
347,0.13436943922682618,-0.4676939902773219,1
348,0.3946883765397531,0.9398957057079808,0
349,0.41170765814335625,-0.34139951910498045,1
350,-0.6239246448003893,0.8683353084927423,0
351,-1.0134947075897087,-0.3587149866410404,0
352,0.15909483862127122,-0.3869644386885773,1
353,0.6340310334725082,0.8487842031223859,0
354,-0.8653620687298511,-0.5267717056502459,0
355,-0.124861424959818,1.0286295795049534,0
356,-0.8547649477640821,-0.5837214101541219,0
357,0.656745954691472,-0.8316782703607527,0
358,-0.5118722296900726,-0.8770664252035043,0
359,-0.26319445208956466,0.9012745316039281,0
360,0.5709187869254247,-0.784528688642598,0
361,0.2716727518698076,0.4835164657495151,1
362,-0.16279219559576089,1.003381838998931,0
363,0.7826435281942545,-0.5697014230212906,0
364,-0.44551712985471137,0.9114110244341564,0
365,0.885204140742094,0.30015561808518865,0
366,-0.5144752799182474,-0.15445366862831797,1
367,-0.7498920605257824,0.6919902118457902,0
368,0.12023223022792233,-1.0667369090929557,0
369,-0.03472247307464854,-0.5358335455413095,1
370,-0.48335844381151827,0.8525578256571255,0
371,-0.4095986807106885,0.2678358721977032,1
372,-0.20662340868308088,1.0054858648748617,0
373,-0.5891983094396214,0.8818477349902668,0
374,1.0255809505734217,0.1053065111920074,0
375,-0.5243695172169653,0.019577522910206778,1
376,0.9026320311539827,-0.2906027383536033,0
377,0.5561015018767905,0.859643824427271,0
378,0.2154164365622366,-0.44388866448098824,1
379,-0.3625823112669257,-0.3458888925020722,1
380,-0.8654078629450298,0.13521857490113254,0
381,-0.2812105389003545,0.9950678177739032,0
382,-0.5582476402765422,-0.24861376147233374,1
383,-0.9984406975488919,0.15009431721260233,0
384,-0.9043886023726765,0.3708239736069674,0
385,0.19351402918866756,-0.44409277487383547,1
386,0.35558643974036375,0.01466346570667515,1
387,-0.07368622562873534,0.9564695144514889,0
388,0.5230629862413952,-0.12679154783822802,1
389,-0.5257581236700711,-0.12766126756938934,1
390,-0.7189804436768359,0.7258357796112892,0
391,0.8420013032982085,0.4721807837333324,0
392,-0.40759236158126133,0.2785078427844414,1
393,0.22712959564006072,0.945871699230496,0
394,0.22497594373479624,0.4104841280069117,1
395,0.685727579692225,0.6926777240324027,0
396,0.3931009019394487,-0.8153423824483677,0
397,0.6937425034242691,-0.6764598918008533,0
398,-0.5044921786143766,0.005542873638734895,1
399,0.4742893416136642,-0.07739718404375984,1
400,1.015255010169693,0.2812090801139735,0
401,0.9591733481072197,-0.3647965156740523,0
402,0.43965108952236165,0.22663628083092888,1
403,0.4429603631007388,0.1891298913224011,1
404,0.0870806095839031,0.4582447955186073,1
405,-0.375778973995268,0.26759640937478174,1
406,0.24924717987664977,-0.4023304422932195,1
407,-0.5463911165047235,-0.7908134933204612,0
408,0.7419139871253648,0.5959005574246912,0
409,0.5564776906624295,0.0007803313378466625,1
410,0.3747926767148876,0.07760770225096994,1
411,0.22417237848569244,-0.5359826381806077,1
412,-0.4482941087886191,-0.179534854649253,1
413,-0.9274480118022878,-0.23106417725129547,0
414,-0.41296275803947646,-0.3933067268644202,1
415,-0.44257047297238655,0.28694431720018243,1
416,-0.25776447762622035,0.43784964706341917,1
417,-0.24339258354612003,-0.38878836542161865,1
418,0.4552387646548294,0.12055514009845292,1
419,0.7267239251722288,-0.6147253432459905,0
420,0.9789592076564777,0.31037719123362967,0
421,-0.4638626693075221,0.21739178766520056,1
422,0.9891161943537955,-0.23474812571647757,0
423,0.28816824121589585,0.4420662566104045,1
424,0.6169659952862365,-0.812337049008546,0
425,-0.06634844588644101,-0.9370602748800997,0
426,0.48105271875572897,0.8421207428103413,0
427,0.7344362011932465,0.6582606719756459,0
428,-0.12040420862804023,0.5373226015032523,1
429,-0.931671116546905,-0.20739399120141994,0
430,-0.9674565030842942,-0.4509024159106035,0
431,-0.17332233647225198,-1.028568293217407,0
432,-0.22875713443216417,-0.9041502844719574,0
433,0.8218265831833247,-0.5232450329499437,0
434,-0.8659529231498182,-0.25467934442356727,0
435,1.0259418072909343,0.17989704778043752,0
436,-0.6992725824872023,0.7722118507589957,0
437,-0.0600101545119933,-1.0066521170712248,0
438,0.007924590036183475,-0.5626443338041497,1
439,-0.02421987097041249,0.39866317499118076,1
440,-0.9140184072495015,0.34020451078432534,0
441,0.28473924996811234,0.3765714011820775,1
442,0.47541177002064994,-0.19229042989276865,1
443,-0.23934912058744995,0.515016939840652,1
444,0.437370271284498,0.28120832148019076,1
445,0.2990979020586718,0.38808106029384243,1
446,0.010505714460684594,0.4904733658935382,1
447,-0.5534750390409752,0.8382894365452592,0
448,-0.2928169284509855,0.46329836026763854,1
449,-0.26732074102104403,0.41328188168893076,1
450,0.2361582495490886,0.43385867753604224,1
451,0.028069423560531284,-0.47094656895207454,1
452,0.2257947034626644,-1.0491236801101458,0
453,-0.4348576899173069,0.9243171297724335,0
454,-0.8846636850109514,0.07890174859858927,0
455,-0.15138701183251424,0.5007271252109363,1
456,0.15323536821540118,-0.4648799078121571,1
457,-0.24615470696198746,0.4705086738431077,1
458,-0.031118909749540336,-0.9760955001686272,0
459,0.4358598141404369,-0.8948225984417874,0
460,0.6393277088422743,0.7552313297462674,0
461,0.214624712810854,0.9675111466836369,0
462,0.1794429139190137,0.4014698699326851,1
463,0.47713747776104615,-0.16302676928533738,1
464,0.16164923712481777,-1.0377984200541686,0
465,0.2747406595270324,1.038122171082861,0
466,0.06529746241059267,0.9351460166352341,0
467,0.4809137237201849,-0.9049406084193702,0
468,0.434668984817127,0.04980246580428484,1
469,0.886979503563946,-0.4975035086380242,0
470,0.32943312100310174,-0.8372461826871834,0
471,0.4869610514601871,0.8776958951319118,0
472,0.37703942442319527,-0.4139065116374418,1
473,0.4461715921614859,0.8576171448153256,0
474,-0.35999135599221865,-0.8970920878014482,0
475,0.5006483235101301,-0.10950966393356976,1
476,0.3662629532289544,-0.32443328771660024,1
477,0.4145523927802727,-0.3251485552947101,1
478,0.09310546623572474,0.5256840853624365,1
479,0.19533469347236437,0.5257363547700667,1
480,0.14330663215590608,0.4598188883608064,1
481,0.42717038566366194,0.9591789293366544,0
482,0.8517832825509788,0.17783712266611118,0
483,0.23925171685788685,-1.0096837615498575,0
484,0.4154575560957716,0.19469107307522976,1
485,0.8815296351979864,0.4461664326718974,0
486,0.8734158090034585,0.5324611049454144,0
487,-0.4533040575507873,-0.8913625485033984,0
488,-0.521103810974651,0.8770065658276593,0
489,1.0566599391501694,-0.052901376728524914,0
490,0.06621508854122882,-0.596828637925731,1
491,0.1096540519311642,0.48679914604364805,1
492,-0.5691206750347008,-0.09638692910230223,1
493,0.2826281511626505,0.9896284658909448,0
494,0.5031067409921544,-0.793052066762757,0
495,-0.5662114157326943,0.7765411717151709,0
496,0.7440009995318209,-0.6269673974415156,0
497,0.48312178891221935,-0.8006587656074885,0
498,-0.08696591037137835,-0.50159557197239,1
499,0.054209917023405635,-0.5169895071639092,1
500,-0.46227612802221796,0.37721137598543497,1
501,-0.5629214483489822,0.8328958579541361,0
502,0.26642881127336493,-1.0234762790460923,0
503,0.2383233564483907,-0.47837451686029736,1
504,-0.4110891827993928,-0.2511445163206674,1
505,0.3893345764577632,-0.28549962901870285,1
506,-0.3199152813394364,0.35770090391466186,1
507,0.05834764331835822,-1.0410925264676418,0
508,0.4103056984980352,-0.18418207524473718,1
509,-0.526264423712506,-0.006983996854555731,1
510,-0.991051394758697,-0.1444025161253405,0
511,0.35592660021463746,0.1784578935739574,1
512,-0.4693998052114001,-0.8719401271480931,0
513,1.017407579186242,0.19221880933368046,0
514,-0.6033824476309793,-0.8317675986171328,0
515,-0.45324516899751544,-0.09613986436164343,1
516,-0.9942538335186751,0.3729956990439222,0
517,-0.6943492268233832,0.899201851499955,0
518,0.49263373081205386,-0.08860824914478317,1
519,0.9216066803599166,0.2571886933052479,0
520,-0.2578368528678419,-0.9987234822981061,0
521,-0.21471558319865441,0.4126130754234988,1
522,-0.036636468033428904,-0.35912304975861153,1
523,-0.44055635357240047,-0.8972112767871882,0
524,0.6660300644277201,-0.6718672703817717,0
525,0.39665110318352886,0.25750164554584126,1
526,-0.3151286260991657,-0.43486090596802934,1
527,-0.8530149101485069,0.6573760809531879,0
528,0.05709786126919162,0.4472947228179559,1
529,0.3558356616597434,0.9239203527602147,0
530,0.4428318938400292,0.3358565905356784,1
531,0.6242237238535541,0.7513072902409675,0
532,-0.01257915185983511,0.5297685967922687,1
533,-0.945557656268231,-0.43989738361463243,0
534,-0.1317928570880957,-0.5009568507829326,1
535,0.6030264064930162,-0.7327634297903588,0
536,-0.3626665933847468,0.9643046327003717,0
537,0.6036588490290276,0.8074210696427794,0
538,-0.4873437518378153,0.08755202111628566,1
539,0.7826296551166857,-0.5836271222190619,0
540,-0.7602080142792591,0.7023801009807725,0
541,-0.9134622010465433,-0.23557030162906187,0
542,-0.9190906897116697,0.14661594248355914,0
543,0.8951475217881248,-0.1526045749970991,0
544,0.11849025560253917,1.063372114704934,0
545,0.4365329771034011,-0.3014556967258552,1
546,0.5325953830774788,0.06552172165004658,1
547,-0.35484835671219744,-0.39862243631842814,1
548,0.25631646367803085,0.4878710288339253,1
549,0.029124327074615586,0.9785332598514785,0
550,0.09957904297256041,1.0177825849257385,0
551,0.9156651661674269,-0.35860539801963637,0
552,-0.36222657854917933,0.3663381150343236,1
553,0.7442749470696333,0.5984262827002745,0
554,-0.11190299031251986,-0.4841422681243021,1
555,0.23376765623831444,-0.4348588051928644,1
556,-0.04926204099814484,-0.9968683723334915,0
557,-0.9612740705445615,-0.22652210209082455,0
558,0.8949647141886137,0.6180114482951442,0
559,-0.3803941739262115,-0.9598609020998569,0
560,-0.768877018198754,0.6240782541479735,0
561,0.5896066516684517,0.004914743962810699,1
562,-0.28663226212666304,-0.40526976035672924,1
563,-0.4787334403222931,0.10272117546530901,1
564,-0.8962921362679085,-0.14509790640714307,0
565,0.7390683045424039,-0.7543495770684616,0
566,-0.3021625770534121,0.46980699305383317,1
567,-0.7830207575448326,-0.7396938562166758,0
568,-0.4392937006029067,-0.860471543739356,0
569,0.48234384407059855,-0.249181835322179,1
570,-0.3253058203969891,0.9343291117915221,0
571,-0.020569648709793956,0.898437350816837,0
572,-0.4115230707521927,-0.15570488549101186,1
573,0.7330945471767104,0.6499778989217888,0
574,-0.2781030955871859,-0.9007710541776922,0
575,0.305862670661825,-0.3902179697159862,1
576,-0.19338537757294397,0.9377648073114295,0
577,0.9895101931046525,-0.4241935845884171,0
578,0.2769382443512011,-0.9286513108644846,0
579,-0.02545976202427316,0.5388765620407472,1
580,-0.5686306810894917,-0.7198859427230975,0
581,0.8748259672307429,0.24279134550469256,0
582,-0.31732242814426737,-0.403503846401615,1
583,-0.401972810660488,-0.20750379796889207,1
584,-0.43357506730900425,-0.29129430043011784,1
585,0.40500855651369966,-0.8877127579298068,0
586,0.39860509278737527,0.23169841386358536,1
587,-0.05384866794195954,0.3851638038374832,1
588,0.895177870139932,0.5146097409595534,0
589,-0.5751384115792191,0.8058446911777402,0
590,-1.0074034344310152,0.01566224995715984,0
591,-0.28953085343385926,-0.3942137261846841,1
592,-0.2735727124579118,0.4694910512882065,1
593,-0.4895697266097786,-0.009273188201214363,1
594,-0.061570417283479416,-0.5149718334168462,1
595,-0.3234428494039032,0.9150051065940134,0
596,-0.8768656999603217,-0.4806717836218609,0
597,0.09697444008175146,0.4838541317911126,1
598,0.2292679781836663,0.36640788333027985,1
599,-0.5783856548520453,0.08288729999105197,1
600,1.0297736533736392,0.16880954885101437,0
601,-0.0037144473196625907,1.0446409749676746,0
602,-0.5727361519652449,-0.7755658904380371,0
603,-0.9613114946501967,-0.09525708512533305,0
604,-0.19153071013576722,0.43676075334339637,1
605,0.4130132270939174,-0.2167547137519849,1
606,-0.711592108613508,0.7427225443264378,0
607,0.13859100992924864,1.0242112280625555,0
608,0.0890923510992177,0.6311823735448522,1
609,0.027747878348233418,0.451419173115478,1
610,-0.5637211871242858,0.7529125890331155,0
611,-0.7572768279907907,-0.586404506869377,0
